obs_id,train_id,duration,day,hour,minute,weekday,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,trip_distance,pickup_NTACode,dropoff_NTACode
id_007131,train,1337,1,2,0,1,-73.99604034423828,40.74366760253906,-73.95005798339844,40.674739837646484,6.4,MN13,BK61
id_007132,valid,1476,5,10,42,5,-73.966949462890625,40.76115036010742,-73.965576171875,40.80574035644531,4.2,MN19,MN09
id_007133,train,395,20,17,23,6,-73.97858428955078,40.78549575805664,-73.970367431640625,40.79880142211914,1.11,MN12,MN12
id_007134,valid,453,28,10,20,7,-73.95947265625,40.77138137817383,-73.97557067871094,40.76557922363281,1.32,MN40,MN99
id_007135,test,NA,1,16,49,1,-73.970794677734375,40.76132583618164,-73.9789047241211,40.7506217956543,0.9,MN19,MN20
id_007136,test,NA,1,15,44,1,-73.98372650146484,40.762874603271484,-73.98137664794922,40.75275421142578,1,MN17,MN20
id_007137,train,378,15,17,41,1,-73.9500961303711,40.77720260620117,-73.958221435546875,40.76877212524414,0.9,MN32,MN31
id_007138,train,789,7,22,9,7,-73.947418212890625,40.79069137573242,-73.98253631591797,40.779052734375,3,MN33,MN14
id_007139,test,NA,1,8,8,1,-74.00017547607422,40.72148132324219,-73.9834213256836,40.73024368286133,1.6,MN24,MN22
id_007140,train,223,7,2,20,7,-73.94908905029297,40.77716827392578,-73.94084930419922,40.78995895385742,1.02,MN32,MN33
id_007141,valid,913,8,9,16,1,-73.97359466552734,40.79233169555664,-73.908538818359375,40.87384796142578,7.4,MN12,MN01
id_007142,train,734,16,1,14,2,-73.981689453125,40.76808547973633,-73.97819519042969,40.729549407958984,3.72,MN14,MN50
id_007143,valid,404,6,9,32,6,-73.99128723144531,40.75008773803711,-73.98670959472656,40.74291229248047,0.7,MN17,MN13
id_007144,train,735,16,19,17,2,-73.95331573486328,40.778526306152344,-73.936248779296875,40.81230926513672,2.8,MN32,MN34
id_007145,test,NA,17,19,54,3,-73.99528503417969,40.72747802734375,-74.00395202636719,40.72551727294922,0.9,MN23,MN24
id_007146,train,784,1,3,28,1,-73.97727966308594,40.78749465942383,-73.97069549560547,40.75180435180664,3,MN12,MN19
id_007147,train,559,23,21,23,2,-73.98323822021484,40.759281158447266,-73.98690032958984,40.755531311035156,0.41,MN17,MN17
id_007148,train,1576,27,4,52,6,-73.98701477050781,40.721031188964844,-73.90814971923828,40.69532012939453,7.8,MN27,BK77
id_007149,train,548,23,19,34,2,-73.9747314453125,40.74217987060547,-73.991363525390625,40.7318229675293,1.7,MN20,MN23
id_007150,train,617,13,16,35,6,-73.99762725830078,40.72589111328125,-74.0048828125,40.740882873535156,1.39,MN23,MN13
id_007151,train,408,10,17,59,3,-73.99816131591797,40.732967376708984,-73.99906158447266,40.72380065917969,0.8,MN23,MN24
id_007152,train,987,25,13,44,4,-73.97149658203125,40.759300231933594,-73.97149658203125,40.759300231933594,0.4,MN19,MN19
id_007153,train,261,7,23,29,7,-74.01202392578125,40.72074508666992,-74.009979248046875,40.73494338989258,1.04,MN24,MN23
id_007154,train,326,18,7,23,4,-73.98107147216797,40.742008209228516,-73.97593688964844,40.75537109375,1.2,MN21,MN17
id_007155,train,455,17,17,4,3,-74.00508117675781,40.75162887573242,-74.00585174560547,40.74441909790039,0.61,MN13,MN13
id_007156,train,923,11,12,36,4,-73.97669982910156,40.75160598754883,-73.872039794921875,40.77433776855469,8.6,MN20,QN98
id_007157,valid,232,14,16,46,7,-73.95872497558594,40.768333435058594,-73.96745300292969,40.771766662597656,0.51,MN31,MN40
id_007158,valid,584,13,6,46,6,-73.98128509521484,40.77372360229492,-73.9771499633789,40.75541305541992,1.7,MN14,MN17
id_007159,train,478,27,0,22,6,-73.9876480102539,40.75931167602539,-73.97802734375,40.77980041503906,2.18,MN17,MN12
id_007160,train,212,27,16,48,6,-73.98444366455078,40.74264144897461,-73.99340057373047,40.74654006958008,0.53,MN21,MN17
id_007161,train,377,31,21,27,3,-73.98030090332031,40.749061584472656,-73.99297332763672,40.75469207763672,0.8,MN20,MN13
id_007162,train,556,5,10,41,5,-73.992431640625,40.725067138671875,-74.00965881347656,40.72772216796875,1.12,MN23,MN24
id_007163,test,NA,20,20,58,6,-73.979949951171875,40.7459602355957,-74.00086975097656,40.73638153076172,1.7,MN20,MN23
id_007164,valid,536,2,19,21,2,-73.9699478149414,40.75847244262695,-73.94669342041016,40.777286529541016,2.14,MN19,MN32
id_007165,train,455,4,15,5,4,-73.98133850097656,40.75839614868164,-73.97483825683594,40.76358413696289,0.5,MN17,MN17
id_007166,train,306,23,20,11,2,-73.9740982055664,40.75619125366211,-73.9700927734375,40.74959182739258,0.97,MN19,MN19
id_007167,valid,833,13,12,34,6,-73.9633560180664,40.77436828613281,-73.9696044921875,40.76024627685547,1.1,MN40,MN19
id_007168,test,NA,8,12,36,1,-73.97895812988281,40.758182525634766,-73.98359680175781,40.743717193603516,2,MN17,MN20
id_007169,train,383,27,22,7,6,-73.9815444946289,40.77923583984375,-73.97205352783203,40.79676055908203,1.46,MN14,MN12
id_007170,train,787,20,18,6,6,-73.95494842529297,40.769805908203125,-73.97490692138672,40.746150970458984,2.08,MN31,MN20
id_007171,test,NA,10,9,2,3,-73.99063873291016,40.7609977722168,-73.97633361816406,40.7557373046875,0.8,MN15,MN17
id_007172,valid,1407,24,19,15,3,-73.95269012451172,40.766456604003906,-73.98575592041016,40.77800369262695,2.39,MN31,MN14
id_007173,valid,1610,25,12,14,4,-73.9654312133789,40.76591110229492,-73.98387145996094,40.75554656982422,2,MN40,MN17
id_007174,train,1134,4,19,53,4,-73.98048400878906,40.7306022644043,-73.987274169921875,40.756263732910156,2.8,MN50,MN17
id_007175,train,994,13,12,47,6,-73.98409271240234,40.770626068115234,-73.95970916748047,40.76945877075195,2.04,MN14,MN31
id_007176,train,207,10,14,33,3,-73.98099517822266,40.78227615356445,-73.9746322631836,40.79056167602539,0.6,MN12,MN12
id_007177,test,NA,3,21,39,3,-73.9676284790039,40.756160736083984,-73.98358917236328,40.69588088989258,4.93,MN19,BK38
id_007178,train,418,7,20,15,7,-73.96932220458984,40.763370513916016,-73.95410919189453,40.77717590332031,1.53,MN40,MN32
id_007179,test,NA,20,7,22,6,-73.9980697631836,40.7227783203125,-73.96224212646484,40.77370071411133,4.1,MN24,MN40
id_007180,train,1886,25,22,1,4,-73.992462158203125,40.724063873291016,-73.95555114746094,40.78058624267578,4.9,MN27,MN40
id_007181,test,NA,7,23,57,7,-74.00440216064453,40.7073974609375,-74.01427459716797,40.7081413269043,1.2,MN25,MN25
id_007182,train,1559,26,23,40,5,-73.98279571533203,40.731300354003906,-73.94397735595703,40.683197021484375,5.2,MN22,BK75
id_007183,train,1472,20,14,29,6,-73.9891357421875,40.74350357055664,-74.0074234008789,40.726932525634766,2.1,MN13,MN24
id_007184,train,1412,6,14,24,6,-73.99665832519531,40.73772048950195,-73.97693634033203,40.76372146606445,2.08,MN13,MN17
id_007185,train,798,14,12,5,7,-74.00657653808594,40.73373031616211,-73.984100341796875,40.73748016357422,1.55,MN23,MN21
id_007186,train,203,11,7,3,4,-73.98992919921875,40.723575592041016,-73.98986053466797,40.72958755493164,0.6,MN22,MN22
id_007187,train,1471,11,20,57,4,-73.95549011230469,40.7796516418457,-73.99945068359375,40.73122024536133,4.48,MN40,MN23
id_007188,valid,418,4,22,38,4,-73.99021911621094,40.71933364868164,-73.98126220703125,40.733951568603516,1.5,MN27,MN21
id_007189,test,NA,8,9,45,1,-73.994903564453125,40.72146987915039,-73.982696533203125,40.7161865234375,0.81,MN24,MN28
id_007190,valid,889,4,10,21,4,-73.99037170410156,40.756568908691406,-74.0080795288086,40.739498138427734,1.85,MN15,MN23
id_007191,train,437,25,10,56,4,-73.98249816894531,40.774681091308594,-73.98169708251953,40.76055908203125,1.22,MN14,MN17
id_007192,train,726,24,9,34,3,-73.95793151855469,40.784828186035156,-73.9832534790039,40.7709846496582,2.3,MN40,MN14
id_007193,train,665,19,17,48,5,-74.01496124267578,40.7095947265625,-74.00322723388672,40.73409652709961,1.9,MN25,MN23
id_007194,valid,1165,22,0,13,1,-73.97642517089844,40.75397491455078,-74.00840759277344,40.73522186279297,2.62,MN19,MN23
id_007195,valid,165,22,21,34,1,-73.9853744506836,40.75786590576172,-73.99114990234375,40.7503776550293,0.6,MN17,MN17
id_007196,test,NA,13,22,13,6,-74.01419830322266,40.713951110839844,-74.01690673828125,40.70478820800781,0.65,MN25,MN25
id_007197,train,1826,26,8,50,5,-73.98585510253906,40.76776123046875,-73.99798583984375,40.73019790649414,3.9,MN15,MN23
id_007198,train,577,3,12,42,3,-73.98554992675781,40.74427795410156,-73.9923324584961,40.74928283691406,0.59,MN17,MN17
id_007199,valid,690,21,13,3,7,-73.98438262939453,40.76496887207031,-73.96293640136719,40.804439544677734,3.07,MN15,MN09
id_007200,train,1040,11,20,56,4,-73.99742889404297,40.72098159790039,-73.94415283203125,40.723331451416016,3.74,MN24,BK76
id_007201,valid,366,4,19,37,4,-74.0018539428711,40.74184036254883,-74.00848388671875,40.73493576049805,0.86,MN13,MN23
id_007202,train,460,13,15,24,6,-73.99774932861328,40.71938705444336,-73.98949432373047,40.71625518798828,0.5,MN24,MN27
id_007203,train,1551,19,14,44,5,-73.98406982421875,40.72163391113281,-73.9875259399414,40.749908447265625,2.7,MN22,MN17
id_007204,valid,544,21,18,59,7,-73.98065948486328,40.73386001586914,-73.99510192871094,40.74396896362305,1.24,MN21,MN13
id_007205,train,1198,11,19,31,4,-73.9784164428711,40.76356887817383,-73.96287536621094,40.80433654785156,3.29,MN17,MN09
id_007206,train,553,13,23,1,6,-74.00236511230469,40.75016784667969,-74.007476806640625,40.73035430908203,2.2,MN13,MN23
id_007207,test,NA,18,11,53,4,-73.98004150390625,40.75121307373047,-73.97264099121094,40.75899124145508,0.7,MN20,MN19
id_007208,valid,787,18,7,57,4,-73.96815490722656,40.80228805541992,-73.94823455810547,40.793113708496094,1.6,MN09,MN33
id_007209,train,1962,17,6,55,3,-74.00669860839844,40.73054885864258,-73.88567352294922,40.773231506347656,10.35,MN23,QN98
id_007210,test,NA,26,12,45,5,-73.99193572998047,40.75424575805664,-73.97938537597656,40.76700210571289,1.2,MN17,MN17
id_007211,test,NA,15,15,51,1,-73.9960708618164,40.738441467285156,-73.99513244628906,40.74956130981445,1,MN13,MN17
id_007212,test,NA,7,10,57,7,-73.99243927001953,40.72075653076172,-73.98108673095703,40.72096633911133,0.7,MN27,MN28
id_007213,train,403,19,11,41,5,-73.98792266845703,40.749691009521484,-73.9906234741211,40.755088806152344,0.56,MN17,MN17
id_007214,test,NA,3,20,41,3,-73.95426177978516,40.76432800292969,-73.736328125,40.72111511230469,15.5,MN31,QN34
id_007215,valid,594,19,9,30,5,-73.97480773925781,40.761959075927734,-73.9818115234375,40.7515983581543,0.79,MN17,MN20
id_007216,train,763,3,10,34,3,-73.95963287353516,40.75864028930664,-73.96300506591797,40.77513122558594,1.61,MN31,MN40
id_007217,train,1153,21,14,31,7,-74.00455474853516,40.75211715698242,-73.99542236328125,40.72886276245117,2.3,MN13,MN23
id_007218,train,720,27,9,32,6,-73.959930419921875,40.7735481262207,-73.95375061035156,40.766258239746094,0.79,MN40,MN31
id_007219,train,869,5,14,5,5,-73.99340057373047,40.7275505065918,-73.99042510986328,40.74595260620117,1.7,MN23,MN13
id_007220,train,4601,13,14,59,6,-73.98633575439453,40.75175857543945,-73.77640533447266,40.64527130126953,16.94,MN17,QN98
id_007221,train,433,21,12,58,7,-73.963623046875,40.7771110534668,-73.960235595703125,40.76641845703125,1,MN40,MN31
id_007222,valid,370,30,17,0,2,-73.958740234375,40.78395080566406,-73.94538879394531,40.77404022216797,1.17,MN99,MN32
id_007223,train,408,31,20,5,3,-73.97154235839844,40.754486083984375,-73.978363037109375,40.75102996826172,0.82,MN19,MN20
id_007224,train,488,3,18,18,3,-73.98877716064453,40.74842071533203,-73.98233795166016,40.756500244140625,0.67,MN17,MN17
id_007225,train,1925,11,8,37,4,-73.97240447998047,40.7941780090332,-73.97174835205078,40.7548713684082,3.7,MN12,MN19
id_007226,valid,437,6,7,11,6,-73.97814178466797,40.77849197387695,-73.98443603515625,40.760643005371094,1.44,MN14,MN17
id_007227,test,NA,3,21,4,3,-73.978607177734375,40.745361328125,-73.95201873779297,40.77333068847656,2.66,MN20,MN32
id_007228,valid,750,3,23,38,3,-73.993438720703125,40.72145080566406,-74.01263427734375,40.71623229980469,2.13,MN27,MN24
id_007229,train,1056,21,6,54,7,-73.94864654541016,40.77241134643555,-73.949066162109375,40.82339096069336,4.9,MN32,MN04
id_007230,train,1631,7,23,36,7,-74.00506591796875,40.71910858154297,-73.96014404296875,40.68741989135742,4.2,MN24,BK69
id_007231,train,1781,13,11,18,6,-74.00456237792969,40.74159622192383,-73.9903793334961,40.716163635253906,2.63,MN13,MN27
id_007232,valid,477,4,13,8,4,-73.98252868652344,40.76262664794922,-73.98492431640625,40.75987243652344,0.3,MN17,MN17
id_007233,valid,881,22,0,54,1,-74.00521087646484,40.71934127807617,-73.9831314086914,40.725120544433594,1.69,MN24,MN22
id_007234,train,772,25,15,19,4,-73.96378326416016,40.75705337524414,-73.951934814453125,40.773502349853516,1.31,MN19,MN32
id_007235,test,NA,10,17,55,3,-73.98173522949219,40.75559997558594,-73.981903076171875,40.773284912109375,2.1,MN17,MN14
id_007236,test,NA,14,11,21,7,-73.9908676147461,40.73488235473633,-73.99796295166016,40.724361419677734,0.8,MN23,MN24
id_007237,test,NA,11,12,56,4,-73.98614501953125,40.76742172241211,-74.00423431396484,40.742610931396484,1.98,MN15,MN13
id_007238,test,NA,5,11,53,5,-73.957794189453125,40.77870178222656,-73.9673080444336,40.767677307128906,1,MN40,MN40
id_007239,train,410,25,10,59,4,-73.97167205810547,40.781890869140625,-73.96473693847656,40.77562713623047,0.73,MN99,MN99
id_007240,train,643,1,12,44,1,-74.01026153564453,40.71223831176758,-73.99395751953125,40.72716522216797,1.5,MN24,MN23
id_007241,train,441,3,12,47,3,-73.98230743408203,40.775474548339844,-73.97284698486328,40.78416061401367,1.1,MN14,MN12
id_007242,test,NA,31,7,23,3,-73.9906997680664,40.75642776489258,-73.9870834350586,40.74293899536133,1.6,MN15,MN13
id_007243,valid,736,19,15,28,5,-73.98827362060547,40.7642707824707,-73.990509033203125,40.75749206542969,0.5,MN15,MN15
id_007244,train,5878,26,14,39,5,-74.0051040649414,40.723243713378906,-73.782470703125,40.64881134033203,18.9,MN24,QN98
id_007245,train,393,23,5,14,2,-73.9914779663086,40.72713851928711,-73.9692153930664,40.75723648071289,2.47,MN22,MN19
id_007246,train,1348,31,2,5,3,-73.97642517089844,40.78586196899414,-73.91564178466797,40.8137092590332,5.2,MN12,BX39
id_007247,valid,421,31,19,7,3,-73.97040557861328,40.761837005615234,-73.95878601074219,40.781105041503906,1.5,MN19,MN40
id_007248,train,180,19,19,2,5,-74.00414276123047,40.72550964355469,-73.99700164794922,40.737159729003906,0.9,MN24,MN23
id_007249,test,NA,4,16,38,4,-73.982513427734375,40.739505767822266,-73.97949981689453,40.749446868896484,0.88,MN20,MN20
id_007250,valid,293,11,11,7,4,-73.97490692138672,40.72938537597656,-73.98846435546875,40.73379135131836,0.91,MN50,MN22
id_007251,valid,1021,22,14,48,1,-73.9482192993164,40.774559020996094,-73.98851776123047,40.748600006103516,3.73,MN32,MN17
id_007252,train,343,14,16,28,7,-73.99394226074219,40.74114990234375,-73.9871597290039,40.74496078491211,0.74,MN13,MN17
id_007253,train,997,7,22,10,7,-73.96880340576172,40.76448059082031,-73.99736785888672,40.723121643066406,3.52,MN40,MN24
id_007254,test,NA,10,9,37,3,-73.96575164794922,40.76824188232422,-73.95887756347656,40.78173065185547,1.14,MN40,MN40
id_007255,test,NA,14,17,37,7,-73.9736328125,40.76490783691406,-73.96146392822266,40.777706146240234,1.96,MN99,MN40
id_007256,valid,459,3,14,14,3,-73.952972412109375,40.768035888671875,-73.96418762207031,40.762176513671875,0.99,MN31,MN31
id_007257,train,461,17,23,5,3,-73.988006591796875,40.7186393737793,-73.99166107177734,40.72972869873047,1.18,MN27,MN23
id_007258,test,NA,25,14,27,4,-73.97740936279297,40.75223159790039,-73.98053741455078,40.73969650268555,1.2,MN19,MN20
id_007259,test,NA,19,2,41,5,-74.00658416748047,40.74408721923828,-73.8857192993164,40.859596252441406,12.16,MN13,BX06
id_007260,train,276,28,19,7,7,-73.96649932861328,40.76742172241211,-73.97340393066406,40.75859069824219,0.77,MN40,MN17
id_007261,test,NA,10,10,7,3,-73.96448516845703,40.791866302490234,-73.9771957397461,40.78278350830078,1.13,MN99,MN12
id_007262,test,NA,21,18,11,7,-73.96089935302734,40.77540588378906,-73.96549224853516,40.765113830566406,0.92,MN40,MN40
id_007263,train,878,5,16,47,5,-73.99591064453125,40.75921630859375,-73.98078155517578,40.76469039916992,1.2,MN13,MN17
id_007264,valid,948,5,18,7,5,-73.9460678100586,40.77552032470703,-73.96813201904297,40.76563262939453,1.87,MN32,MN40
id_007265,valid,440,20,18,2,6,-73.96135711669922,40.764930725097656,-73.96202087402344,40.77939987182617,1.3,MN31,MN99
id_007266,train,1043,14,2,41,7,-73.95439147949219,40.7741813659668,-73.95036315917969,40.706748962402344,7.77,MN32,BK90
id_007267,train,1209,24,15,37,3,-73.95359802246094,40.77858352661133,-73.98082733154297,40.78268814086914,1.93,MN32,MN12
id_007268,train,273,3,17,58,3,-73.9539794921875,40.764060974121094,-73.954315185546875,40.7697639465332,0.5,MN31,MN31
id_007269,valid,2437,6,19,16,6,-73.96327209472656,40.77425003051758,-73.93829345703125,40.853511810302734,7.09,MN40,MN35
id_007270,train,2432,23,15,27,2,-73.9640884399414,40.79256057739258,-73.9990005493164,40.719268798828125,9.26,MN12,MN24
id_007271,test,NA,19,11,55,5,-73.97344207763672,40.744449615478516,-73.96644592285156,40.753273010253906,0.95,MN20,MN19
id_007272,test,NA,21,19,12,7,-73.99152374267578,40.73512649536133,-73.98820495605469,40.72771453857422,0.7,MN23,MN22
id_007273,valid,565,25,0,35,4,-73.97703552246094,40.750091552734375,-74.00346374511719,40.73621368408203,2.22,MN20,MN23
id_007274,train,263,21,22,44,7,-73.99129486083984,40.749813079833984,-73.980987548828125,40.75035858154297,0.79,MN17,MN20
id_007275,train,596,30,17,56,2,-73.99304962158203,40.74258041381836,-73.98892974853516,40.72692108154297,1.65,MN13,MN22
id_007276,train,562,16,21,33,2,-74.00460052490234,40.75025939941406,-73.98096466064453,40.764312744140625,2.2,MN13,MN17
id_007277,test,NA,4,14,15,4,-73.9803466796875,40.760459899902344,-74.0047836303711,40.7469367980957,2.2,MN17,MN13
id_007278,train,319,7,21,39,7,-73.9444808959961,40.81391143798828,-73.94029998779297,40.80543899536133,0.9,MN03,MN34
id_007279,valid,108,10,9,6,3,-73.98045349121094,40.748504638671875,-73.97715759277344,40.75259780883789,0.3,MN20,MN19
id_007280,valid,372,1,2,2,1,-73.99752044677734,40.7138671875,-73.9989242553711,40.72798538208008,1.26,MN27,MN23
id_007281,test,NA,4,17,37,4,-74.00282287597656,40.76051712036133,-73.99840545654297,40.75675582885742,0.7,MN13,MN13
id_007282,train,475,30,11,40,2,-73.9836196899414,40.760955810546875,-73.9906234741211,40.737972259521484,1.9,MN17,MN13
id_007283,valid,701,1,2,37,1,-74.0027084350586,40.73966598510742,-73.96234130859375,40.776458740234375,3.86,MN23,MN40
id_007284,test,NA,25,21,7,4,-73.9757308959961,40.76055145263672,-73.91114044189453,40.69230651855469,9.34,MN17,BK78
id_007285,valid,688,8,12,27,1,-73.98860168457031,40.77674102783203,-73.96569061279297,40.766258239746094,1.46,MN14,MN40
id_007286,test,NA,4,17,36,4,-73.99117279052734,40.73984146118164,-74.00624084472656,40.733070373535156,1.13,MN13,MN23
id_007287,test,NA,2,16,59,2,-73.969757080078125,40.76298904418945,-73.94584655761719,40.77745056152344,2.05,MN40,MN32
id_007288,train,356,22,21,49,1,-73.97454071044922,40.75581359863281,-73.96015930175781,40.76215362548828,1.2,MN19,MN31
id_007289,train,779,10,19,3,3,-73.96404266357422,40.77089309692383,-73.98077392578125,40.76430892944336,1.3,MN40,MN17
id_007290,train,295,16,19,45,2,-73.96942901611328,40.7537956237793,-73.98043060302734,40.750953674316406,0.9,MN19,MN20
id_007291,train,260,6,8,8,6,-73.987945556640625,40.71904754638672,-73.979278564453125,40.71909713745117,0.7,MN27,MN28
