obs_id,train_id,median_house_value,population,latitude,longitude,total_units,vacant_units,median_rooms,mean_household_size_owners,mean_household_size_renters,built_2005_or_later,built_2000_to_2004,built_1990s,built_1980s,built_1970s,built_1960s,built_1950s,built_1940s,built_1939_or_earlier,bedrooms_0,bedrooms_1,bedrooms_2,bedrooms_3,bedrooms_4,bedrooms_5_or_more,owners,renters,median_household_income,mean_household_income
id_006640,valid,841900,7377,37.317378,-122.023131,2958,128,4.6,2.65,2.53,5.2,9.8,10.2,21.3,7.8,20.5,23.7,0.8,0.6,0.5,18.6,29,34.1,17.3,0.5,59.6,40.4,121250,131087
id_006641,train,849100,2222,37.317534,-122.010779,774,17,4.9,2.96,3.1,1.7,0,7.9,19,24.9,24.2,14,5.7,2.7,2.5,3.9,51.2,20.8,20.5,1.2,37,63,64792,87817
id_006642,valid,927000,6090,37.317486,-122.001483,2281,204,4.9,3.07,2.48,1.8,3,24.1,8.8,14.4,7.7,34.4,4.3,1.4,3.9,12.1,23.8,32.7,17.9,9.6,64,36,107537,120922
id_006643,test,NA,6740,37.330886,-122.023241,2429,93,5.2,2.8,3.14,0.8,1.6,22.7,6.7,31.3,24.9,9.6,1.4,0.9,0,12.6,30.5,31.8,22.7,2.4,54.8,45.2,121864,139100
id_006644,test,NA,3321,37.331013,-122.003183,1222,22,4.7,2.93,2.22,10.3,2.1,21.8,7.2,11.2,12.5,34.2,0.7,0,2.1,24.3,23.8,33,15.2,1.6,45.9,54.1,130929,144466
id_006645,train,835400,7684,37.344551,-122.003863,2884,133,5.6,2.53,2.83,0.3,2.1,4.2,8.1,24.9,24.7,32,3.6,0,3.8,12.9,15.8,39.1,21.6,6.8,65.7,34.3,101712,115998
id_006646,train,925100,5172,37.344632,-122.027342,1854,0,5.7,2.65,2.97,1.1,0,2.2,2.2,29.5,43.6,16.8,4.1,0.5,0,11.1,17.9,36.9,25.8,8.4,69.7,30.3,124417,142343
id_006647,test,NA,4194,37.34561,-122.017285,1534,83,5.5,2.78,3.37,0,0.8,8.3,16.7,9.7,34.7,25.2,2,2.6,0,10.3,19,39.9,21.5,9.3,73.1,26.9,116932,145077
id_006648,valid,757100,7957,37.342676,-122.037541,3036,221,4.1,2.98,2.57,5.9,1,8.8,7.9,34,26.6,13.3,2.6,0,4.8,13.2,47.9,22.5,9.9,1.6,29.9,70.1,82750,109447
id_006649,valid,898500,6834,37.363006,-122.056084,2549,83,5.3,2.78,2.37,0.4,0,1.1,1.8,6.8,20.8,62.1,7,0,1,13.6,17.5,50.2,13.3,4.4,62,38,99333,126185
id_006650,test,NA,2817,37.355827,-122.042865,1018,71,6.4,2.7,2.99,1.1,0,3.9,4.8,11,39.6,38.9,0,0.7,0,1.8,8.2,29.6,50.4,10.1,91.8,8.2,173125,179832
id_006651,train,891900,6023,37.364586,-122.04158,2422,87,5.4,2.91,2.15,1.5,11.8,5.4,4.7,22.4,37.8,14,1.8,0.6,4.7,5.1,27.5,31.3,21.1,10.2,61.8,38.2,126960,146129
id_006652,valid,744700,6506,37.356804,-122.026949,2908,179,3.8,2.48,2.15,0.1,0.8,6.1,15.2,44.1,22.8,9.4,1,0.6,11.7,29.2,33.1,18.4,6,1.5,29.4,70.6,89191,104900
id_006653,test,NA,7701,37.363692,-122.021261,3262,155,3.2,2.34,2.42,2.6,5.7,8.3,18.4,29.9,27.2,6.7,0.4,0.7,8.7,37.8,38,10.6,3.6,1.3,12.3,87.7,88106,99048
id_006654,train,723200,4392,37.357685,-122.010174,1987,102,4.8,2.58,2.15,1.7,8.9,18.2,12.7,16.7,36.7,4.7,0.4,0,5.9,13.5,35.5,29.3,13,2.8,55.5,44.5,116705,137144
id_006655,test,NA,3066,37.357164,-121.998496,1433,52,3.5,2.02,2.13,0,0,10.5,35.9,40.4,8.9,1.3,3.1,0,6.6,35.4,52.7,5.3,0,0,29.7,70.3,100246,101799
id_006656,train,670700,5322,37.359716,-122.002322,2013,150,4.3,2.57,2.77,0.5,1.6,8.2,18,43.5,16.5,5.5,5,1,1.6,20.4,31.8,29.9,12.4,3.9,36.1,63.9,83664,109315
id_006657,valid,768400,3668,37.376515,-122.040918,1421,58,5.1,2.64,2.48,0.6,0,7,2,8.9,8,41.5,13.9,18.1,0,8,27.6,55,6.5,3,61.6,38.4,117875,117064
id_006658,train,655900,3839,37.373029,-122.026977,1869,145,4.2,2.54,2.15,0.3,10,15,9.6,10.9,7.7,18.9,15.9,11.7,7.8,28.5,29.4,30.2,3.3,0.9,35.7,64.3,75566,92823
id_006659,train,560600,7572,37.370119,-122.011927,3183,230,4.1,2.44,2.51,5.7,4.9,10.7,25,31.6,14,7.3,0.4,0.4,1.5,23.2,35.7,26.8,12.8,0,45.6,54.4,102943,121409
id_006660,valid,559200,5227,37.383474,-122.015517,2385,91,3.5,2.09,2.12,4.4,3.2,42.5,4.5,15.6,7.7,5.7,9.1,7.3,6.4,36.9,28,27.1,1.5,0,19.3,80.7,88207,101499
id_006661,train,631400,3766,37.385269,-122.024454,1483,107,4,3.01,2.82,0,2.9,10.7,22,24.8,8.4,16,12.1,3.1,3.8,27.7,39.8,24.2,0.7,3.8,29.9,70.1,72016,88080
id_006662,train,523500,5273,37.391054,-122.00775,1845,72,4.5,3.25,3.44,3,0.6,17.1,12.1,6.4,21.2,33,5.7,1,9.6,17.3,28.2,36,8.6,0.2,46.7,53.3,85034,84691
id_006663,train,557000,7407,37.392159,-122.020958,2537,15,4.4,2.89,3.16,0.2,3.4,3.2,11.9,15.6,15.1,40.4,7.7,2.5,4.2,22.3,31.3,36.1,5.7,0.4,48.4,51.6,76510,85709
id_006664,test,NA,4798,37.387008,-122.043527,2462,161,4,1.68,2.29,3.2,0.4,17.8,59,13.6,2.1,3.5,0.5,0,0,21.3,57.9,16.9,3.9,0,37.1,62.9,105938,116268
id_006665,train,352700,6396,37.377449,-122.062994,3123,0,4,2.11,2.2,1,2.7,5.9,21.9,37.2,27.5,3.3,0.4,0.1,1.3,31.8,39.8,20.2,6.4,0.4,31.7,68.3,83370,103092
id_006666,train,839200,4171,37.378511,-122.050182,1781,142,4,2.87,2.2,2,5.2,6.3,4.4,27.6,34.9,16.5,1.1,2,1.6,32.8,29.5,23.1,12.4,0.6,33.6,66.4,108750,133423
id_006667,test,NA,4892,37.379847,-122.056601,2043,69,3.4,3.03,2.35,0,1.2,2.3,7.7,40.5,40.8,6.3,1.3,0,3.3,48.1,45.7,2.9,0,0,1.9,98.1,92463,93730
id_006668,train,580500,4281,37.402341,-122.063191,1860,177,4,2.4,2.28,1.2,2.7,1,12.8,34.5,17,28,2.4,0.5,5.1,22.6,41.9,27.5,2.1,0.7,37.7,62.3,87391,116152
id_006669,test,NA,4346,37.393307,-122.062262,1877,130,4.7,2.3,2.33,9.1,7.1,17.8,23.7,20.4,13.5,5.3,0.7,2.4,6.2,9.2,32.6,43.9,8.1,0,55.3,44.7,146635,155719
id_006670,train,621600,4603,37.400272,-122.074484,2520,467,4,2.28,1.83,1.5,2.8,1.8,7,34.1,33.5,10.2,7.8,1.2,9.2,29.3,35.8,16.5,8.7,0.6,46.8,53.2,79125,103272
id_006671,test,NA,4480,37.40437,-122.083883,1857,104,4.7,2.88,2.16,2.3,0.5,2.7,13.4,27.8,17.1,34.1,0.9,1.2,1.1,24.2,22.5,33.9,14.6,3.7,52.1,47.9,108750,122811
id_006672,train,834500,2978,37.409778,-122.100073,1215,31,5.1,2.64,2.22,0.5,0,4,5.3,16.1,8.9,61.4,2.3,1.5,0.7,22,9.9,57.3,9.2,0.9,58,42,94896,112499
id_006673,train,600800,3706,37.406296,-122.092192,1850,85,3.3,1.93,1.92,3.2,0.4,4.5,27.2,35.6,18.3,4.2,2.8,3.8,4.1,47,35.1,11.4,2.3,0,20.2,79.8,59922,76209
id_006674,train,602400,2871,37.41416,-122.092063,1215,15,4.3,2.21,3.02,10.9,3.5,11.2,12,34.4,18.4,1.9,6.5,1.2,7.2,13.6,46.7,24.4,8.1,0,44.2,55.8,107609,144426
id_006675,test,NA,3212,37.407155,-122.113695,1649,129,3,3.04,1.71,9,0.4,7.9,10.5,18.3,40.1,10.9,2.1,0.8,18.6,40.5,26.1,10.1,3.6,1.1,24.1,75.9,64524,102447
id_006676,test,NA,5121,37.398089,-122.096743,2116,85,3.4,1.84,2.41,1.6,0.6,2.8,9.4,24.2,47.9,10.4,2.7,0.3,1.7,54.4,40.2,3.6,0,0,11.7,88.3,53897,71098
id_006677,valid,572700,6076,37.401435,-122.103922,2727,14,3.8,1.99,2.85,0.7,8.9,27.2,10.4,32,14,2.9,1.1,2.9,2,32,42,21.2,2.4,0.4,35.3,64.7,101632,107402
id_006678,train,870700,5565,37.395194,-122.090144,2370,133,3.9,2.42,2.46,0,4.1,5.7,21.7,21.4,8.5,17.6,5.7,15.2,4.1,31.3,35.9,25.6,2.4,0.7,25,75,70498,86879
id_006679,valid,897900,2625,37.390327,-122.081136,1342,86,4.2,2.5,1.77,7.6,9.9,14.9,8.3,1.3,8,16,10.2,23.8,0.9,31.5,40.8,15.1,7.4,4.3,36.9,63.1,126136,155198
id_006680,train,867100,3128,37.386642,-122.073661,1440,6,4.4,2.5,1.57,1.5,0,2,5.4,19.7,21.3,25.8,12,12.4,1,25.1,43.2,24,4.7,2,42.5,57.5,96452,142137
id_006681,train,977100,2719,37.379108,-122.081901,1135,0,5.1,2.21,2.54,6.3,0.9,2.2,0,11.6,16.6,52.3,9.3,0.8,5,14.3,18.5,42.4,18.1,1.7,58.4,41.6,109432,142053
id_006682,valid,909900,4009,37.163631,-121.981688,1885,165,5.9,2.48,2.21,1.9,0.6,10.5,10,14,13.2,12.6,7.8,29.4,0,11.9,22.4,33.8,24.4,7.5,80.7,19.3,123050,158302
id_006683,valid,889900,3129,37.214726,-121.858241,1100,66,7.1,2.91,2.31,0,0,5.3,10,47.4,35,0,0,2.4,0.5,0,12.4,24.6,42.7,19.7,85,15,106686,134582
id_006684,train,872800,3988,37.221154,-121.85668,1351,0,6.9,2.98,3.38,0,0,0,5.4,27.8,58.7,6.7,1.5,0,0,0,3.6,33.8,50.4,12.2,85.1,14.9,136563,146805
id_006685,valid,968100,4806,37.223716,-121.846879,1850,44,6.2,2.7,3.09,1.7,4.6,25.5,30,16.3,11,5.9,1.8,3.2,1.2,12.6,16.5,31.5,30.3,7.9,81.2,18.8,103250,140336
id_006686,valid,874500,4295,37.227493,-121.891508,1442,22,7.7,3.11,4.95,0,0.8,2,3.4,58.7,30.9,0.5,0,3.7,0,1.9,0.5,16.8,62.8,18.1,98.5,1.5,145972,190712
id_006687,valid,880700,5684,37.229629,-121.876851,1971,0,7.3,2.98,2.81,0,0,6.6,17.7,51.5,21,1.4,0.6,1.3,0,0.6,3.7,30.4,49.8,15.6,90.9,9.1,143512,173281
id_006688,train,554600,3806,37.245365,-121.880685,1285,39,4.2,2.48,3.13,0,1.6,18.7,7.2,25.8,30.5,9.6,6.5,0,0,26,50.1,16.4,4.8,2.6,29,71,44673,61879
id_006689,train,739200,4669,37.237476,-121.89688,1665,32,5.9,2.72,1.9,0.9,0,21.5,26.3,9.8,31.5,8.8,1.2,0,2.9,7.9,11.7,46.1,25.5,5.9,72.6,27.4,121224,133619
id_006690,train,630300,6774,37.25802,-121.778697,2045,38,6.3,3.41,3.9,9.9,2.7,41.3,16.3,24.1,2.8,2.8,0,0,0.4,3,11.6,31.6,40,13.4,84.9,15.1,139207,161416
id_006691,valid,608600,6711,37.269753,-121.865127,2217,41,6.6,3.04,3.78,0,1.3,1.4,5.3,54.5,33.6,2.8,1,0,0,1.1,7.5,40.9,39.3,11.1,82.8,17.2,101583,124719
id_006692,test,NA,7804,37.272208,-121.814603,2213,142,5.8,3.7,4.26,5.4,9.7,5.6,15.8,35.5,19.3,6.6,0,2.1,0,5,17,46,27.6,4.4,54,46,80458,91441
id_006693,train,607400,4737,37.271221,-121.845376,1583,18,5.4,2.92,3.04,2.3,5.7,5.2,13.6,60.3,10.6,0,2.1,0,2.1,9.9,18.4,29.6,35.2,4.7,65,35,85602,93476
id_006694,train,510500,6858,37.273003,-121.83594,2780,108,3,3.76,2.4,2.4,18.3,18.3,24.5,30,4.9,0,0,1.5,15.8,44.3,19.6,10.6,8.3,1.4,12.5,87.5,72400,80887
id_006695,train,462300,6087,37.263571,-121.823632,2065,48,5.7,2.66,4.03,0,0.8,6.4,34.4,47.9,10.5,0,0,0,0.7,1.6,28.4,36.3,28.2,4.8,86.6,13.4,92946,108230
id_006696,train,99200,5374,37.254846,-121.812549,1870,125,4.7,2.85,3.41,2.4,4.5,14.8,19.6,47.6,8.9,1.4,0.3,0.5,6.7,9,42.2,29.5,12.6,0,58,42,59740,74963
id_006697,train,355000,5418,37.255101,-121.825166,2015,118,4.2,2.53,3.44,0,2.1,2.6,30.6,50.6,10.5,1.6,0,2.1,9.8,5.4,49.6,25,10.2,0,54.9,45.1,67781,79106
id_006698,train,555200,4670,37.260659,-121.864269,1710,73,5.4,2.63,2.71,0,10.9,12.5,5.7,51.8,14.9,2.6,0,1.6,6.8,8.8,11.5,48.2,20.4,4.3,64.3,35.7,83835,93824
id_006699,train,639100,3203,37.26167,-121.851259,1095,15,6.5,3.07,2.89,1.2,6.9,6.6,6.8,71.9,4.1,1.3,0,1.3,0.6,6.6,0,28,52.6,12.1,81.9,18.1,96471,121133
id_006700,train,427400,3871,37.255372,-121.83765,1378,0,5,2.91,3.37,1.1,1.4,4,25,51.2,11.6,3.6,1.6,0.6,0,1.7,38.9,42.3,17.1,0,80.1,19.9,58300,79707
id_006701,valid,599800,4085,37.25278,-121.859914,1605,107,4.1,3.12,2.62,0.7,3.7,12.9,27.7,28.2,22.4,1.9,0.6,1.9,6.8,28.7,22.7,16.9,23.6,1.3,28.8,71.2,61611,82899
id_006702,train,487500,6892,37.247895,-121.815835,2345,22,5.7,2.76,3.67,0.6,0.6,0,21.4,13.9,60.3,3.2,0,0,1.2,10,14.2,36.6,29.8,8.1,84.2,15.8,92686,113348
id_006703,test,NA,3074,37.232688,-121.823157,973,63,6.6,2.82,2.64,0,0,0,4.6,26,60.9,3.2,0,5.2,0,3.1,4.4,29.8,46.9,15.8,93.3,6.7,125766,136547
id_006704,train,620600,4406,37.231591,-121.809631,1396,18,6.4,3.17,4.1,0,0,0,3,60.4,33.5,1.1,0.9,1.1,0,0.9,3,36.4,57.2,2.5,86.9,13.1,109063,121199
id_006705,train,510800,3389,37.226568,-121.78456,1060,0,6.2,3.45,3.32,0,1.3,0,0,80.7,16.2,1,0,0.8,0,0,10.6,42.4,38.8,8.3,82.9,17.1,120306,114960
id_006706,train,594200,6125,37.232978,-121.797357,1968,74,6.3,3.18,2.9,0,1.4,16,11.6,47,15.7,4.6,1.8,2,3.9,2.5,19.4,27.7,36,10.6,76,24,110192,124699
id_006707,valid,538600,3101,37.229135,-121.77115,1044,0,5.8,2.88,2.71,0,0,0,12.3,65.8,17,2.4,0,2.6,0,0,11.6,58,21.6,8.7,87.3,12.7,86400,102490
id_006708,train,610400,4172,37.224334,-121.764702,1394,37,6.3,3.13,2.24,0,0.6,8.4,6.9,75,8.2,0,0.9,0,2.8,4.7,1.9,31.9,44.9,13.7,82.4,17.6,104628,115177
id_006709,valid,767100,4585,37.240326,-121.810389,1773,141,4.2,3.32,2.28,4.2,56.2,17.6,0,12.1,9.9,0,0,0,11.3,19.4,26.6,18.2,17.1,7.4,34.3,65.7,98548,120522
id_006710,train,616300,3214,37.240936,-121.825154,980,49,6.5,3.02,4.4,0,1.1,0,0.7,42.9,43.7,10,1.6,0,0,0,1,46.4,48,4.6,93.6,6.4,94494,105345
id_006711,valid,360300,2847,37.236852,-121.766568,1096,69,4.6,2.87,3.05,2,20,59.4,4.8,12.9,0,0.9,0,0,6.3,3.6,55.7,16.3,18.1,0,53.7,46.3,91629,95868
id_006712,test,NA,4784,37.248858,-121.786204,1340,63,6,3.65,4.26,0,2.8,3.4,42.8,44,3.7,3.4,0,0,0,0,7.7,47.9,40.3,4.1,78,22,106989,111848
id_006713,test,NA,2841,37.265625,-121.813658,846,38,5.3,3.86,2.7,12.3,0,6.9,5.8,35.8,26.5,9.9,2.8,0,8,18.1,7.8,35.6,29.6,0.9,61.4,38.6,74861,78325
id_006714,valid,440700,6129,37.261878,-121.805682,1649,29,4.7,4.41,4.09,1.5,3.6,29.6,7.5,21.5,34.5,0.7,1.2,0,0,6.1,44.4,34.9,13.1,1.5,35.2,64.8,43039,54442
id_006715,train,588100,5602,37.238794,-121.835296,1851,51,6.4,2.89,3.73,0,0,3.1,2.4,33.7,58.3,2.4,0,0,0,0,1.2,55.9,39.5,3.3,90.4,9.6,100938,119318
id_006716,test,NA,5461,37.241084,-121.844472,1733,60,6.6,3.55,2.96,0,0.6,0,9.9,36.1,44.9,5,3.1,0.5,0,0.6,11.3,39.1,41.7,7.3,79.8,20.2,98722,104809
id_006717,train,373200,3988,37.246029,-121.863443,1807,199,4.1,2.15,2.43,3.6,7,33.8,24.6,19.5,9.2,1,0,1.3,7.7,12.8,55.6,18.2,5,0.6,41.8,58.2,69750,80595
id_006718,test,NA,4534,37.244781,-121.85315,1602,35,5.8,2.95,3.24,0,2.3,1.1,9.1,60.2,25.9,0.5,0.9,0,6.4,0,29.3,19,41.6,3.7,64.8,35.2,81750,95148
id_006719,train,811000,1666,37.173911,-121.707336,543,36,6,3.34,4.12,1.8,3.3,4.2,14.2,27.8,10.1,18.6,4.6,15.3,0,8.1,10.9,43.1,26.5,11.4,72.4,27.6,79688,114675
id_006720,test,NA,4014,37.050485,-121.674319,1639,69,7,2.83,2.18,6.8,23.6,11.2,13.3,17.3,9.5,3.4,4,10.9,2.7,11.6,8.3,21.3,39.7,16.5,84.6,15.4,123587,154593
id_006721,train,887200,3936,37.129296,-121.671487,1393,143,6.8,2.98,2.22,3.6,11,16.9,23.5,27.4,4.6,2.9,1.9,8.3,0,5.2,12.8,35,27,20,84.3,15.7,134167,163935
id_006722,train,579700,6344,37.100676,-121.642016,2387,233,6.6,2.89,2.6,2.1,9.8,21.9,19,30.5,12.4,2.5,0,1.8,0.6,2.2,22.1,25.6,35.1,14.5,83.7,16.3,95357,119714
id_006723,train,811800,7006,37.149645,-121.625139,2328,48,7.5,3.08,3.36,8.8,7.6,19.9,19.7,32.6,4.6,4.2,1,1.6,0,1.3,6,28.6,49.8,14.3,87,13,129583,147609
id_006724,train,686700,4996,37.136197,-121.605037,1775,64,7.3,2.7,3.32,0.6,2.5,20,24.6,41.9,5.5,3.3,0.8,0.8,0,0,16.8,31.1,37.5,14.6,85.6,14.4,115114,145311
id_006725,train,427000,3791,37.120817,-121.636443,1296,16,4.8,2.8,3.19,14.6,17.3,37.2,9.3,13.2,4.7,1.4,0.8,1.5,1.3,9.6,38.3,31.6,16.4,2.8,50.9,49.1,54444,76501
id_006726,train,506400,3314,37.145995,-121.658521,1106,151,5.7,3.03,4.64,8.7,20.8,25.4,8.4,31.4,0,5.3,0,0,0,7.7,16.3,46.5,24.5,5.1,85.5,14.5,83750,98935
id_006727,train,603600,2899,37.133261,-121.643539,952,137,6.4,3.27,2.69,0,5.1,57.9,22.7,9.3,4.4,0.5,0,0,0,3,12.7,34,35.8,14.4,84.7,15.3,121992,147545
id_006728,valid,614500,3887,37.119979,-121.651709,1206,77,5,3.18,3.24,1.2,8.1,22.2,33.1,21.3,7.2,2.7,0,4.1,0,3.3,41.5,39.6,8.9,6.7,47.6,52.4,77103,101251
id_006729,train,530500,5932,37.130437,-121.6617,2060,66,5,2.71,3.95,5.8,4.2,8,16.5,24.8,15.3,13.1,4.9,7.5,9.1,2.9,34.8,34.5,12.1,6.6,50.3,49.7,65913,80932
id_006730,valid,900800,4782,37.067048,-121.593034,1595,29,6,3.24,2.98,0.7,11,6.6,11.5,25.1,19.8,7.3,6.6,11.3,2.8,5.4,17.9,38.2,27.9,7.8,75.4,24.6,79213,106109
id_006731,train,859200,5167,37.09042,-121.587158,1699,75,6.7,3.27,4.13,2.6,2,8.1,17.4,35.4,10.1,5.4,6.6,12.2,1.2,1.6,9.7,43.7,31.2,12.6,91.7,8.3,113125,144385
id_006732,train,650600,7726,37.026126,-121.60817,2477,81,7.2,3.3,3.77,3.7,17.9,43.7,21.2,9.6,1.9,0.8,1.3,0,0.6,0,5.6,29.5,50.9,13.4,92.4,7.6,128400,130058
id_006733,train,440400,7295,37.021192,-121.593019,2144,89,5.5,3.46,3.6,2.8,33,15.3,19.3,20.8,8.3,0.6,0,0,0.8,8.4,20,33.8,31.1,5.9,55,45,69018,87834
id_006734,train,406000,6686,37.02323,-121.582079,1849,83,5.3,3.38,3.94,1,9.8,23,18,10.4,17.1,15,5.6,0,2.4,2,20,46.6,28.3,0.6,54.5,45.5,62308,75336
id_006735,valid,523200,7955,37.003793,-121.57729,2668,0,5.4,3.1,3.08,4.3,0.3,7.7,12.8,20.1,17.7,20.3,5.2,11.7,0,16.2,18.9,37.6,20.8,6.5,55.6,44.4,65352,77380
id_006736,train,474000,4111,36.992918,-121.571211,1203,0,6.6,3.26,2.16,2.7,6.7,37.3,21.9,18.8,7.1,3.3,0,2.1,0,0,23.4,35.1,30.4,11.1,82.5,17.5,78625,100340
id_006737,train,585700,6194,37.003788,-121.593143,2263,224,6.3,2.88,2.29,14.6,27.3,4.6,10.7,30.6,8.5,3.3,0.3,0,3,14.2,8.9,29.2,28,16.7,67,33,88568,109199
id_006738,train,284200,3954,37.006861,-121.564889,1066,109,3.9,2.87,3.71,0,8.3,19.1,7.1,10.7,7.4,13.2,8.7,25.3,11.4,14.6,41.9,23.5,7.2,1.2,20.8,79.2,41458,51865
id_006739,test,NA,4505,37.016276,-121.568113,1133,21,4.8,2.91,3.98,10.2,13.9,13.6,4.5,28.7,11.2,2.3,0,15.6,1.9,3.2,44.6,31.2,19.1,0.1,38.6,61.4,34038,53302
id_006740,train,772700,8215,37.424989,-122.159762,2456,245,3.3,2.75,1.95,7.9,20.3,23.8,14.3,12,9.4,9,1.3,2.1,24,24.6,41.9,6.3,3.2,0,0.9,99.1,33523,46601
id_006741,test,NA,2163,36.990528,-121.998761,843,62,6,2.78,2.47,6.8,2.5,6.9,4.6,20.3,26.2,11.6,16.6,4.5,0,4.4,18.3,45.7,21,10.7,83.6,16.4,118221,130059
id_006742,train,652100,7071,36.98444,-122.013844,2808,101,4.9,2.45,2.66,3.4,2.3,5.1,7.8,18.2,11.4,12.4,17.7,21.7,1.5,15.7,36.7,38.6,6.9,0.5,56.4,43.6,65066,83986
id_006743,train,876800,3380,36.981431,-122.041709,1303,80,5.5,2.18,3.25,3.1,1.5,6.6,8.5,14.7,17,19.4,4.8,24.4,3.1,10.7,24.4,37.1,14.7,10.1,60.4,39.6,84330,133754
id_006744,valid,302800,7331,36.995506,-122.059229,481,22,4.7,2.27,2.67,1.5,0,1.7,22.9,31.8,36.8,0,2.3,3.1,9.1,0,54.3,10,23.1,3.5,36.8,63.2,50170,71881
id_006745,valid,735700,5370,36.969066,-122.054276,2298,284,4.9,2.55,2.67,0.7,0.1,11.8,20.2,38.8,14.4,5.8,5.9,2.2,1.9,13.3,36.2,24,22.9,1.8,62.1,37.9,88155,103070
id_006746,test,NA,3341,36.969726,-122.041234,1399,154,5.4,2.62,2.82,2.3,0,2.3,1.1,4.9,7.4,18.4,12.7,50.9,1.8,13.6,28.7,32.3,19.7,3.9,60.4,39.6,78177,89160
id_006747,train,601600,2632,36.975845,-122.029537,1103,149,3.1,2.09,1.63,3.2,4.8,10.9,6,6.1,14,9.5,2.1,43.5,19.2,38.2,17.7,18.6,4.3,2.1,25.7,74.3,43977,64771
id_006748,train,645000,6873,36.973193,-122.015251,3303,221,4,2.85,2.48,2.5,1.6,4.7,5.2,21.3,13.2,11.6,12.4,27.5,2.9,31.8,37.1,16.2,8.6,3.3,27.5,72.5,54409,65512
id_006749,test,NA,4236,36.973338,-122.005447,2351,395,4.2,2.4,1.94,1,4.6,6,15.2,18.5,12.5,9.1,7,26.1,13.2,18.3,39.1,25.5,1.8,2,37.4,62.6,59148,78787
id_006750,valid,553100,7866,36.967017,-122.027399,3767,436,3.4,2.57,2.15,1,11.8,14.5,10.2,14.5,6.4,6.2,10.4,24.9,15.6,34.6,31.3,16.5,1.7,0.3,15.4,84.6,33781,46928
id_006751,train,761600,5444,36.958414,-122.035877,2481,180,5,2.69,2.44,2.7,1.3,6.9,2.7,14.9,14.1,20.9,11.9,24.7,3.3,17.7,32.2,29.8,16.1,0.9,58.6,41.4,81736,108481
id_006752,test,NA,3132,36.954415,-122.050898,1368,94,5.1,2.65,2.47,6.8,9.7,2,2.1,22.1,23.8,29,3.1,1.2,1,13.1,26.3,42.3,17.3,0,61.7,38.3,74474,84150
id_006753,train,364100,7466,36.920559,-121.744506,2530,110,4.8,2.86,3.46,5.2,14.5,1.9,14.1,33,11.7,7.5,3.3,8.7,1.2,8.7,51.4,30,7.7,1,54.8,45.2,42500,59169
id_006754,valid,485700,7399,36.923904,-121.755165,2257,79,5.2,3.26,3.52,3.2,1.6,7.9,6.8,10.9,12.1,19.7,19,18.8,1.9,10,28.8,49.8,9.4,0,56.3,43.7,53636,77303
id_006755,valid,368500,6710,36.911827,-121.755135,1866,103,4,4.64,3.67,0.5,2.1,10.8,7.3,13,10.9,8.6,7.5,39.3,14.6,16,41.5,19.6,7.7,0.6,16.5,83.5,33080,36900
id_006756,valid,444800,7976,36.910035,-121.770729,2110,172,4.4,4.07,3.95,15.2,28.7,9,8.7,8.8,4.5,3.5,5.3,16.5,4,21.8,25.5,19.4,27.6,1.7,44.6,55.4,47938,59249
id_006757,valid,330700,7646,36.920505,-121.769529,2130,154,4.4,3.82,3.15,5.7,1.8,13.5,30,22.8,7.7,6.8,3.7,8,5.3,8.9,49.4,31.4,5,0,46.5,53.5,43173,52294
id_006758,valid,315100,6088,36.92991,-121.76983,1527,52,5.2,3.97,4.9,6.9,5.6,11.5,9,25.1,6.9,17.3,9,8.6,3.8,2.4,30.6,50.9,11.8,0.5,53.8,46.2,51673,64847
id_006759,train,293400,8349,36.930804,-121.7816,2288,14,4.8,3.96,3.15,1.6,16.9,13.6,12.3,25.8,16.7,6.5,3.5,3.2,5,15.8,24,40.6,13.9,0.7,51.5,48.5,45682,50809
id_006760,train,421600,3357,36.940365,-121.790957,870,46,5.1,3.57,4.04,0,1,1.4,9.7,14.3,13.4,17.2,17.7,25.3,0,7.4,28,44.7,17,2.9,63.1,36.9,49444,68711
id_006761,train,682300,4283,37.069531,-122.160577,1688,149,5.3,2.62,2.3,3.5,3.9,5.2,13.9,25.3,14.9,11.3,8.7,13.4,3.4,9.1,26.7,43.1,13.7,4,77.3,22.7,86512,102944
id_006762,train,551700,5180,37.082867,-122.092467,2346,243,5,2.44,2.31,1.2,0.9,4.6,12,16,17.4,21.3,11.1,15.4,2.7,13.9,32.7,37.2,11.9,1.6,77.4,22.6,82269,112667
id_006763,test,NA,2602,37.080632,-122.086339,1144,137,4.6,2.7,2.47,0,1.3,2.2,7.1,13.9,13.9,18.4,21.5,21.7,6.3,18.7,29.5,33,8.7,3.8,62.3,37.7,83826,85424
id_006764,train,475700,4993,37.129689,-122.127686,2510,362,5.1,2.37,2.29,2.4,2.7,2.2,8.8,11.4,14.1,21.7,10.2,26.3,1.5,18.1,36.2,30.4,12.2,1.7,67.6,32.4,81607,97458
id_006765,train,727100,5687,37.162207,-122.084153,2809,286,5.4,2.43,1.97,0.5,4.7,10.5,18.7,25.4,13.2,9.4,7.2,10.5,3.6,16.2,25.5,36.2,14.5,3.9,79.2,20.8,95536,137227
id_006766,train,569600,4733,37.084688,-122.05911,1982,124,5.4,2.61,2.26,0,0.4,2.8,11.1,29.5,16.4,11.6,11.4,16.9,1.6,10.4,26.1,46.4,12.2,3.3,78.2,21.8,85000,92218
