obs_id,train_id,quality,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,ph,sulphates,alcohol,red
id_004857,train,6,7.4,0.19,0.31,14.5,0.045,39,193,0.9986,3.1,0.5,9.2,0
id_004858,train,6,7.4,0.19,0.31,14.5,0.045,39,193,0.9986,3.1,0.5,9.2,0
id_004859,test,NA,6.3,0.32,0.32,1.5,0.03,24,101,0.98923,3.21,0.42,13,0
id_004860,train,7,7.6,0.19,0.32,18.75,0.047,32,193,1.00014,3.1,0.5,9.3,0
id_004861,test,NA,6.5,0.26,0.31,3.6,0.03,36,92,0.99026,3.22,0.62,12.6,0
id_004862,test,NA,5.9,0.24,0.12,1.4,0.035,60,247,0.99358,3.34,0.44,9.6,0
id_004863,test,NA,4.2,0.215,0.23,5.1,0.041,64,157,0.99688,3.42,0.44,8,0
id_004864,train,6,8.1,0.24,0.32,10.5,0.03,34,105,0.99407,3.11,0.42,11.8,0
id_004865,train,6,5.8,0.23,0.2,2,0.043,39,154,0.99226,3.21,0.39,10.2,0
id_004866,train,6,7.5,0.33,0.36,2.6,0.051,26,126,0.99097,3.32,0.53,12.7,0
id_004867,test,NA,6.6,0.38,0.36,9.2,0.061,42,214,0.9976,3.31,0.56,9.4,0
id_004868,train,5,6.4,0.15,0.29,1.8,0.044,21,115,0.99166,3.1,0.38,10.2,0
id_004869,train,7,6.5,0.32,0.34,5.7,0.044,27,91,0.99184,3.28,0.6,12,0
id_004870,train,7,7.5,0.22,0.32,2.4,0.045,29,100,0.99135,3.08,0.6,11.3,0
id_004871,test,NA,6.4,0.23,0.32,1.9,0.038,40,118,0.99074,3.32,0.53,11.8,0
id_004872,train,5,6.1,0.22,0.31,1.4,0.039,40,129,0.99193,3.45,0.59,10.9,0
id_004873,train,4,6.5,0.48,0.02,0.9,0.043,32,99,0.99226,3.14,0.47,9.8,0
id_004874,train,8,6.6,0.23,0.3,4.6,0.06,29,154,0.99142,3.23,0.49,12.2,0
id_004875,train,7,6.4,0.16,0.25,1.4,0.057,21,125,0.99091,3.23,0.44,11.1,0
id_004876,test,NA,6.6,0.38,0.36,9.2,0.061,42,214,0.9976,3.31,0.56,9.4,0
id_004877,train,6,7.4,0.16,0.32,1.4,0.065,23,140,0.99134,3.06,0.47,11.4,0
id_004878,train,5,6.4,0.15,0.29,1.8,0.044,21,115,0.99166,3.1,0.38,10.2,0
id_004879,train,6,6.5,0.32,0.3,2.3,0.051,20,127,0.98964,3.13,0.52,12.8,0
id_004880,train,7,6.7,0.12,0.36,2.3,0.039,43,125,0.99229,3.07,0.67,10.1,0
id_004881,train,6,6.6,0.2,0.14,4.4,0.184,35,168,0.99396,2.93,0.45,9.4,0
id_004882,train,6,8,0.34,0.25,6.4,0.035,38,103,0.99148,2.91,0.23,12.2,0
id_004883,train,7,6.8,0.21,0.31,2.9,0.046,40,121,0.9913,3.07,0.65,10.9,0
id_004884,train,7,6.8,0.23,0.31,2.8,0.047,40,122,0.99126,3.06,0.64,10.9,0
id_004885,test,NA,6.8,0.21,0.31,2.9,0.046,40,121,0.9913,3.07,0.65,10.9,0
id_004886,train,6,6.6,0.2,0.14,4.4,0.184,35,168,0.99396,2.93,0.45,9.4,0
id_004887,train,5,6.6,0.28,0.42,8.2,0.044,60,196,0.99562,3.14,0.48,9.4,0
id_004888,train,5,7.8,0.25,0.37,1,0.043,10,80,0.99128,3.08,0.38,11.4,0
id_004889,test,NA,5.6,0.12,0.33,2.9,0.044,21,73,0.98896,3.17,0.32,12.9,0
id_004890,train,5,6.6,0.28,0.41,7,0.046,59,194,0.99558,3.14,0.48,9.4,0
id_004891,train,7,6.8,0.17,0.35,1.8,0.04,29,84,0.98961,2.91,0.57,12,0
id_004892,test,NA,7.3,0.25,0.28,1.5,0.043,19,113,0.99338,3.38,0.56,10.1,0
id_004893,test,NA,6.6,0.28,0.41,7,0.046,59,194,0.99558,3.14,0.48,9.4,0
id_004894,test,NA,6.6,0.28,0.42,8.2,0.044,60,196,0.99562,3.14,0.48,9.4,0
id_004895,train,5,6.5,0.25,0.5,7.6,0.047,54,184,0.99572,3.17,0.45,9.2,0
id_004896,train,6,6.3,0.24,0.35,2.3,0.039,43,109,0.99056,3.34,0.44,11.8,0
id_004897,train,7,6.8,0.32,0.32,8.7,0.029,31,105,0.99146,3,0.34,12.3,0
id_004898,train,5,7.8,0.25,0.37,1,0.043,10,80,0.99128,3.08,0.38,11.4,0
id_004899,train,8,5.6,0.12,0.33,2.9,0.044,21,73,0.98896,3.17,0.32,12.9,0
id_004900,test,NA,6.6,0.24,0.28,6.7,0.032,26,91,0.99172,3.13,0.32,12.3,0
id_004901,train,7,6.3,0.22,0.34,5,0.032,36,93,0.99012,3.27,0.36,13.5,0
id_004902,train,7,6,0.32,0.3,1.9,0.033,41,142,0.98912,3.29,0.42,12.8,0
id_004903,train,7,6.3,0.19,0.29,2,0.022,33,96,0.98902,3.04,0.54,12.8,0
id_004904,test,NA,6,0.32,0.3,1.9,0.033,41,142,0.98912,3.29,0.42,12.8,0
id_004905,train,3,9.4,0.24,0.29,8.5,0.037,124,208,0.99395,2.9,0.38,11,0
id_004906,train,6,6.4,0.35,0.28,12.6,0.039,19,124,0.99539,3.2,0.43,10.6,0
id_004907,train,7,6.7,0.46,0.27,5.2,0.039,35,96,0.99129,3.16,0.44,12.4,0
id_004908,train,7,6.3,0.3,0.29,2.1,0.048,33,142,0.98956,3.22,0.46,12.9,0
id_004909,test,NA,6,0.19,0.29,1.1,0.047,67,152,0.9916,3.54,0.59,11.1,0
id_004910,test,NA,5.9,0.24,0.28,1.3,0.032,36,95,0.98889,3.08,0.64,12.9,0
id_004911,train,7,7.3,0.145,0.33,1.1,0.042,14,64,0.99012,3.1,0.37,11.8,0
id_004912,train,6,6.6,0.435,0.38,9.2,0.058,66,243,0.99833,3.23,0.54,9.1,0
id_004913,test,NA,5.8,0.18,0.37,1.2,0.036,19,74,0.98853,3.09,0.49,12.7,0
id_004914,train,6,5.8,0.18,0.37,1.1,0.036,31,96,0.98942,3.16,0.48,12,0
id_004915,train,6,5.6,0.32,0.32,8.3,0.043,32,105,0.99266,3.24,0.47,11.2,0
id_004916,test,NA,6.6,0.16,0.35,1.8,0.042,26,105,0.98962,3.19,0.75,12.4,0
id_004917,train,5,5.1,0.21,0.28,1.4,0.047,48,148,0.99168,3.5,0.49,10.4,0
id_004918,test,NA,7.5,0.29,0.36,15.7,0.05,29,124,0.9968,3.06,0.54,10.4,0
id_004919,train,6,6,0.26,0.33,4.35,0.04,15,80,0.98934,3.29,0.5,12.7,0
id_004920,train,7,5.7,0.26,0.3,1.8,0.039,30,105,0.98995,3.48,0.52,12.5,0
id_004921,train,6,7.1,0.17,0.31,1.6,0.037,15,103,0.991,3.14,0.5,12,0
id_004922,test,NA,6.9,0.17,0.3,2,0.047,13,117,0.99152,3.16,0.51,11.6,0
id_004923,train,7,6.8,0.25,0.28,5,0.035,42,126,0.99048,3.12,0.38,12.6,0
id_004924,train,5,6.6,0.17,0.28,1.8,0.042,62,178,0.99204,3.15,0.42,10.2,0
id_004925,test,NA,5.8,0.17,0.36,1.3,0.036,11,70,0.99202,3.43,0.68,10.4,0
id_004926,train,5,6.4,0.24,0.29,1,0.038,18,122,0.9906,3.3,0.42,11.5,0
id_004927,test,NA,6.7,0.21,0.34,1.4,0.049,36,112,0.99091,3.02,0.5,11,0
id_004928,test,NA,6.7,0.23,0.33,8.1,0.048,45,176,0.99472,3.11,0.52,10.1,0
id_004929,train,6,6.8,0.23,0.32,8.6,0.046,47,159,0.99452,3.08,0.52,10.5,0
id_004930,train,7,6.5,0.22,0.28,3.7,0.059,29,151,0.99177,3.23,0.41,12.1,0
id_004931,train,6,5.1,0.165,0.22,5.7,0.047,42,146,0.9934,3.18,0.55,9.9,0
id_004932,train,6,6.6,0.425,0.25,2.35,0.034,23,87,0.99082,3.05,0.41,11.4,0
id_004933,test,NA,6.9,0.38,0.29,13.65,0.048,52,189,0.99784,3,0.6,9.5,0
id_004934,test,NA,6.9,0.38,0.29,13.65,0.048,52,189,0.99784,3,0.6,9.5,0
id_004935,train,6,6.9,0.38,0.29,13.65,0.048,52,189,0.99784,3,0.6,9.5,0
id_004936,train,6,7.2,0.27,0.28,15.2,0.046,6,41,0.99665,3.17,0.39,10.9,0
id_004937,test,NA,7.6,0.17,0.27,4.6,0.05,23,98,0.99422,3.08,0.47,9.5,0
id_004938,train,6,6.2,0.3,0.31,1.2,0.048,19,125,0.98999,3.32,0.54,12.6,0
id_004939,test,NA,7.6,0.17,0.27,4.6,0.05,23,98,0.99422,3.08,0.47,9.5,0
id_004940,test,NA,6.5,0.26,0.32,6.65,0.059,34,104,0.99254,3.18,0.42,11.1,0
id_004941,test,NA,6.9,0.36,0.28,13.55,0.048,51,189,0.99782,3,0.6,9.5,0
id_004942,train,6,6.9,0.38,0.29,13.65,0.048,52,189,0.99784,3,0.6,9.5,0
id_004943,test,NA,6.8,0.18,0.24,9.8,0.058,64,188,0.9952,3.13,0.51,10.6,0
id_004944,train,6,6.7,0.18,0.24,10.3,0.057,64,185,0.99519,3.12,0.5,10.6,0
id_004945,test,NA,6.6,0.16,0.21,6.7,0.055,43,157,0.99384,3.15,0.52,10.8,0
id_004946,train,6,7.2,0.27,0.28,15.2,0.046,6,41,0.99665,3.17,0.39,10.9,0
id_004947,test,NA,6.4,0.17,0.27,9.9,0.047,26,101,0.99596,3.34,0.5,9.9,0
id_004948,train,6,7.2,0.22,0.28,7.2,0.06,41,132,0.9935,3.08,0.59,11.3,0
id_004949,train,6,6,0.22,0.28,1.1,0.034,47,90,0.98862,3.22,0.38,12.6,0
id_004950,train,6,6.7,0.36,0.28,8.3,0.034,29,81,0.99151,2.96,0.39,12.5,0
id_004951,train,6,6.5,0.43,0.28,11.25,0.032,31,87,0.9922,3.02,0.38,12.4,0
id_004952,train,7,5.9,0.2,0.28,12.8,0.038,29,132,0.99426,3.31,0.57,11.8,0
id_004953,test,NA,5.3,0.32,0.23,9.65,0.026,26,119,0.99168,3.18,0.53,12.2,0
id_004954,train,6,6.8,0.2,0.28,12.6,0.048,54,136,0.99556,3.19,0.37,10.7,0
id_004955,train,7,6,0.22,0.33,12.2,0.033,25,97,0.99356,3.17,0.42,11.3,0
id_004956,train,6,6.7,0.36,0.28,8.3,0.034,29,81,0.99151,2.96,0.39,12.5,0
id_004957,test,NA,6.5,0.43,0.28,11.25,0.032,31,87,0.9922,3.02,0.38,12.4,0
id_004958,train,7,7.1,0.18,0.49,1.3,0.033,12,72,0.99072,3.05,0.53,11.3,0
id_004959,train,6,6.4,0.17,0.27,9.9,0.047,26,101,0.99596,3.34,0.5,9.9,0
id_004960,train,6,7.2,0.22,0.28,7.2,0.06,41,132,0.9935,3.08,0.59,11.3,0
id_004961,train,6,6,0.22,0.28,1.1,0.034,47,90,0.98862,3.22,0.38,12.6,0
id_004962,test,NA,6,0.2,0.26,1.1,0.033,38,67,0.98954,3.14,0.38,11.5,0
id_004963,test,NA,7.6,0.2,0.26,4.8,0.033,26,76,0.99076,2.98,0.49,12.3,0
id_004964,train,6,6.2,0.3,0.21,1.1,0.032,31,111,0.9889,2.97,0.42,12.2,0
id_004965,train,6,6,0.29,0.25,1.4,0.033,30,114,0.98794,3.08,0.43,13.2,0
id_004966,train,6,6.6,0.18,0.28,1.7,0.041,53,161,0.99207,3.13,0.45,10.2,0
id_004967,train,7,7,0.22,0.28,10.6,0.039,32,117,0.99355,3.05,0.55,11.5,0
id_004968,train,6,6,0.29,0.25,1.4,0.033,30,114,0.98794,3.08,0.43,13.2,0
id_004969,train,6,6.2,0.3,0.21,1.1,0.032,31,111,0.9889,2.97,0.42,12.2,0
id_004970,test,NA,5.6,0.15,0.26,5.55,0.051,51,139,0.99336,3.47,0.5,11,0
id_004971,train,7,6.9,0.28,0.24,2.1,0.034,49,121,0.98882,2.98,0.43,13.2,0
id_004972,test,NA,5.9,0.19,0.21,1.7,0.045,57,135,0.99341,3.32,0.44,9.5,0
id_004973,train,6,7.8,0.22,0.26,9,0.047,38,132,0.997,3.25,0.53,10.2,0
id_004974,train,6,6.6,0.18,0.28,1.7,0.041,53,161,0.99207,3.13,0.45,10.2,0
id_004975,train,6,7,0.4,0.25,1.8,0.05,51,189,0.99174,3,0.55,11.4,0
id_004976,train,8,6.1,0.28,0.27,4.7,0.03,56,140,0.99042,3.16,0.42,12.5,0
id_004977,test,NA,7.6,0.36,0.49,11.3,0.046,87,221,0.9984,3.01,0.43,9.2,0
id_004978,train,7,6.5,0.28,0.34,3.6,0.04,29,121,0.99111,3.28,0.48,12.1,0
id_004979,train,7,6.9,0.19,0.35,6.9,0.045,51,125,0.9933,3.1,0.44,10.7,0
id_004980,train,7,6.5,0.28,0.34,3.6,0.04,29,121,0.99111,3.28,0.48,12.1,0
id_004981,train,6,6.4,0.22,0.32,4.9,0.046,50,156,0.99316,3.38,0.55,11.2,0
id_004982,test,NA,6.8,0.23,0.3,6.95,0.044,42,179,0.9946,3.25,0.56,10.6,0
id_004983,train,6,6.4,0.32,0.31,1.9,0.037,34,126,0.99,3.06,0.45,11.8,0
id_004984,train,8,6.1,0.28,0.27,4.7,0.03,56,140,0.99042,3.16,0.42,12.5,0
id_004985,train,5,7.6,0.36,0.49,11.3,0.046,87,221,0.9984,3.01,0.43,9.2,0
id_004986,train,6,8.8,0.39,0.35,1.8,0.096,22,80,0.99016,2.95,0.54,12.6,0
id_004987,train,7,6.6,0.24,0.3,11.3,0.026,11,77,0.99381,3.13,0.55,12.8,0
id_004988,train,6,6.9,0.29,0.3,8.2,0.026,35,112,0.99144,3,0.37,12.3,0
id_004989,train,8,6.9,0.28,0.3,8.3,0.026,37,113,0.99139,2.99,0.38,12.3,0
id_004990,test,NA,6.7,0.38,0.26,9.55,0.036,35,91,0.9919,2.98,0.37,12.4,0
id_004991,train,6,8,0.28,0.3,8.4,0.03,35,115,0.99192,2.93,0.42,12.3,0
id_004992,train,5,6.5,0.25,0.45,7.8,0.048,52,188,0.99576,3.2,0.53,9.1,0
id_004993,test,NA,6.6,0.26,0.46,7.8,0.047,48,186,0.9958,3.2,0.54,9.1,0
id_004994,train,6,7.4,0.29,0.28,10.2,0.032,43,138,0.9951,3.1,0.47,10.6,0
id_004995,train,6,6.3,0.19,0.29,5.5,0.042,44,189,0.99304,3.19,0.47,10.3,0
id_004996,test,NA,6.1,0.33,0.32,7.8,0.052,52,183,0.99657,3.39,0.65,9.5,0
id_004997,train,6,5.6,0.32,0.33,7.4,0.037,25,95,0.99268,3.25,0.49,11.1,0
id_004998,test,NA,7.7,0.46,0.18,3.3,0.054,18,143,0.99392,3.12,0.51,10.8,0
id_004999,train,5,8.8,0.19,0.3,5,0.028,34,120,0.99242,2.94,0.47,11.2,0
id_005000,train,6,7.7,0.46,0.18,3.3,0.054,18,143,0.99392,3.12,0.51,10.8,0
id_005001,train,5,8.8,0.27,0.25,5,0.024,52,99,0.9925,2.87,0.49,11.4,0
id_005002,train,6,5.8,0.18,0.28,1.3,0.034,9,94,0.99092,3.21,0.52,11.2,0
id_005003,train,6,5.8,0.15,0.32,1.2,0.037,14,119,0.99137,3.19,0.5,10.2,0
id_005004,train,6,5.6,0.32,0.33,7.4,0.037,25,95,0.99268,3.25,0.49,11.1,0
id_005005,test,NA,6.1,0.33,0.32,7.8,0.052,52,183,0.99657,3.39,0.65,9.5,0
id_005006,test,NA,7.1,0.32,0.3,9.9,0.041,63,192,0.99642,3.12,0.49,10.2,0
id_005007,train,3,6.2,0.23,0.35,0.7,0.051,24,111,0.9916,3.37,0.43,11,0
id_005008,test,NA,8.9,0.3,0.35,4.6,0.032,32,148,0.99458,3.15,0.45,11.5,0
id_005009,train,6,6,0.14,0.17,5.6,0.036,37,127,0.99373,3.05,0.57,9.8,0
id_005010,train,6,6.8,0.24,0.29,9.5,0.042,56,157,0.99586,3.11,0.51,10.1,0
id_005011,train,6,6.7,0.21,0.48,14.8,0.05,31,195,0.99942,2.95,0.75,8.8,0
id_005012,train,7,8.9,0.3,0.35,4.6,0.032,32,148,0.99458,3.15,0.45,11.5,0
id_005013,train,7,6.1,0.3,0.3,2.1,0.031,50,163,0.9895,3.39,0.43,12.7,0
id_005014,test,NA,7.2,0.37,0.4,11.6,0.032,34,214,0.9963,3.1,0.51,9.8,0
id_005015,train,4,6.7,0.64,0.3,1.2,0.03,18,76,0.9892,3.16,0.6,12.9,0
id_005016,train,6,7.2,0.37,0.4,11.6,0.032,34,214,0.9963,3.1,0.51,9.8,0
id_005017,test,NA,6.1,0.3,0.3,2.1,0.031,50,163,0.9895,3.39,0.43,12.7,0
id_005018,train,5,7.6,0.28,0.49,20.15,0.06,30,145,1.00196,3.01,0.44,8.5,0
id_005019,train,8,6.3,0.29,0.28,4.7,0.059,28,81,0.99036,3.24,0.56,12.7,0
id_005020,test,NA,6.2,0.28,0.28,4.3,0.026,22,105,0.989,2.98,0.64,13.1,0
id_005021,test,NA,7.1,0.18,0.39,14.5,0.051,48,156,0.99947,3.35,0.78,9.1,0
id_005022,train,6,6.4,0.32,0.27,4.9,0.034,18,122,0.9916,3.36,0.71,12.5,0
id_005023,train,6,7.1,0.17,0.4,14.55,0.047,47,156,0.99945,3.34,0.78,9.1,0
id_005024,train,6,7.1,0.17,0.4,14.55,0.047,47,156,0.99945,3.34,0.78,9.1,0
id_005025,train,6,5.8,0.24,0.26,10.05,0.039,63,162,0.99375,3.33,0.5,11.2,0
id_005026,train,6,6.4,0.32,0.27,4.9,0.034,18,122,0.9916,3.36,0.71,12.5,0
id_005027,train,5,7.1,0.18,0.39,14.5,0.051,48,156,0.99947,3.35,0.78,9.1,0
id_005028,train,6,7.1,0.17,0.4,14.55,0.047,47,156,0.99945,3.34,0.78,9.1,0
id_005029,train,6,7.1,0.18,0.39,15.25,0.047,45,158,0.99946,3.34,0.77,9.1,0
id_005030,train,5,7.8,0.29,0.29,3.15,0.044,41,117,0.99153,3.24,0.35,11.5,0
id_005031,train,7,6.2,0.255,0.27,1.3,0.037,30,86,0.98834,3.05,0.59,12.9,0
id_005032,train,6,8.2,0.34,0.29,5.2,0.076,19,92,0.99138,2.95,0.39,12.5,0
id_005033,test,NA,6.5,0.24,0.28,1.1,0.034,26,83,0.98928,3.25,0.33,12.3,0
id_005034,test,NA,6.9,0.24,0.23,7.1,0.041,20,97,0.99246,3.1,0.85,11.4,0
id_005035,test,NA,6.7,0.4,0.22,8.8,0.052,24,113,0.99576,3.22,0.45,9.4,0
id_005036,train,5,6.7,0.3,0.44,18.5,0.057,65,224,0.99956,3.11,0.53,9.1,0
id_005037,train,5,6.7,0.4,0.22,8.8,0.052,24,113,0.99576,3.22,0.45,9.4,0
id_005038,train,5,6.8,0.17,0.32,1.4,0.04,35,106,0.99026,3.16,0.66,12,0
id_005039,train,5,7.1,0.25,0.28,1.2,0.04,31,111,0.99174,3.18,0.53,11.1,0
id_005040,test,NA,5.9,0.27,0.27,5,0.035,14,97,0.99058,3.1,0.33,11.8,0
id_005041,test,NA,6,0.16,0.22,1.6,0.042,36,106,0.9905,3.24,0.32,11.4,0
id_005042,train,5,6.7,0.3,0.44,18.75,0.057,65,224,0.99956,3.11,0.53,9.1,0
id_005043,train,8,6.6,0.15,0.32,6,0.033,59,128,0.99192,3.19,0.71,12.1,0
id_005044,test,NA,7.3,0.34,0.3,9.4,0.057,34,178,0.99554,3.15,0.44,10.4,0
id_005045,train,6,6,0.17,0.29,9.7,0.044,33,98,0.99536,3.12,0.36,9.2,0
id_005046,train,7,6.7,0.47,0.29,4.75,0.034,29,134,0.99056,3.29,0.46,13,0
id_005047,train,8,6.6,0.15,0.32,6,0.033,59,128,0.99192,3.19,0.71,12.1,0
id_005048,train,7,6.6,0.21,0.29,5.35,0.029,43,106,0.99112,2.93,0.43,11.5,0
id_005049,train,7,6.6,0.21,0.29,5.35,0.029,43,106,0.99112,2.93,0.43,11.5,0
id_005050,train,5,8,0.24,0.48,6.8,0.047,13,134,0.99616,3.23,0.7,10,0
id_005051,train,6,5.6,0.34,0.3,6.9,0.038,23,89,0.99266,3.25,0.49,11.1,0
id_005052,train,5,5.8,0.54,0,1.4,0.033,40,107,0.98918,3.26,0.35,12.4,0
id_005053,train,6,7.3,0.23,0.24,0.9,0.031,29,86,0.98926,2.9,0.38,12.2,0
id_005054,train,5,6,0.39,0.13,1.2,0.042,60,172,0.99114,3.06,0.52,10.6,0
id_005055,test,NA,6.1,0.105,0.31,1.3,0.037,55,145,0.9912,3.41,0.41,11.1,0
id_005056,test,NA,5.8,0.32,0.2,2.6,0.027,17,123,0.98936,3.36,0.78,13.9,0
id_005057,test,NA,7.6,0.22,0.28,12,0.056,68,143,0.9983,2.99,0.3,9.2,0
id_005058,test,NA,6.8,0.19,0.4,9.85,0.055,41,103,0.99532,2.98,0.56,10.5,0
id_005059,test,NA,6.7,0.24,0.3,3.85,0.042,105,179,0.99189,3.04,0.59,11.3,0
id_005060,test,NA,6.8,0.17,0.34,2,0.04,38,111,0.99,3.24,0.45,12.9,0
id_005061,train,7,6.2,0.3,0.31,1.6,0.035,40,106,0.98914,3.26,0.39,12.9,0
id_005062,train,5,6.9,0.29,0.41,7.8,0.046,52,171,0.99537,3.12,0.51,9.6,0
id_005063,train,6,6.8,0.19,0.34,1.9,0.04,41,108,0.99,3.25,0.45,12.9,0
id_005064,train,6,6.8,0.17,0.34,2,0.04,38,111,0.99,3.24,0.45,12.9,0
id_005065,train,5,6.6,0.24,0.27,10.3,0.047,54,219,0.99742,3.04,0.45,8.8,0
id_005066,test,NA,6.6,0.16,0.36,1.1,0.031,27,93,0.98884,3.23,0.34,13.2,0
id_005067,test,NA,7.6,0.22,0.28,12,0.056,68,143,0.9983,2.99,0.3,9.2,0
id_005068,test,NA,6.7,0.24,0.3,3.85,0.042,105,179,0.99189,3.04,0.59,11.3,0
id_005069,train,6,6.8,0.19,0.4,9.85,0.055,41,103,0.99532,2.98,0.56,10.5,0
id_005070,test,NA,6.7,0.16,0.36,2,0.045,24,131,0.99284,3.3,0.59,10.5,0
id_005071,train,8,6.5,0.3,0.27,4,0.038,37,97,0.99026,3.2,0.6,12.6,0
id_005072,test,NA,6.5,0.22,0.19,1.1,0.064,36,191,0.99297,3.05,0.5,9.5,0
id_005073,test,NA,6.2,0.36,0.45,10.4,0.06,22,184,0.99711,3.31,0.56,9.8,0
id_005074,train,8,6.2,0.37,0.24,6.1,0.032,19,86,0.98934,3.04,0.26,13.4,0
id_005075,train,7,7.6,0.31,0.24,1.8,0.037,39,150,0.9913,3.05,0.44,11.8,0
id_005076,train,6,6.2,0.36,0.45,10.4,0.06,22,184,0.99711,3.31,0.56,9.8,0
id_005077,train,7,5.9,0.32,0.28,4.7,0.039,34,94,0.98964,3.22,0.57,13.1,0
id_005078,test,NA,6.5,0.3,0.27,4,0.038,37,97,0.99026,3.2,0.6,12.6,0
id_005079,test,NA,5.8,0.22,0.3,1.1,0.047,36,131,0.992,3.26,0.45,10.4,0
id_005080,test,NA,5.4,0.45,0.27,6.4,0.033,20,102,0.98944,3.22,0.27,13.4,0
id_005081,train,7,6.1,0.36,0.26,8.15,0.035,14,88,0.99031,3.06,0.27,13,0
id_005082,train,8,6.2,0.37,0.24,6.1,0.032,19,86,0.98934,3.04,0.26,13.4,0
id_005083,train,7,7.5,0.21,0.32,4.8,0.056,39,113,0.99393,3.11,0.52,10.2,0
id_005084,train,6,6.9,0.28,0.33,1.2,0.039,16,98,0.9904,3.07,0.39,11.7,0
id_005085,test,NA,6.5,0.22,0.19,1.1,0.064,36,191,0.99297,3.05,0.5,9.5,0
id_005086,train,6,7.8,0.2,0.2,1.4,0.036,25,83,0.99088,3.03,0.46,11.7,0
id_005087,train,8,6.7,0.28,0.31,7.4,0.041,7,81,0.99254,3.04,0.47,11.4,0
id_005088,test,NA,7.6,0.31,0.24,1.8,0.037,39,150,0.9913,3.05,0.44,11.8,0
id_005089,test,NA,8,0.2,0.44,1,0.057,24,111,0.99158,3.09,0.32,11.2,0
id_005090,test,NA,6,0.28,0.27,15.5,0.036,31,134,0.99408,3.19,0.44,13,0
id_005091,train,7,6,0.28,0.27,15.5,0.036,31,134,0.99408,3.19,0.44,13,0
id_005092,train,6,6.7,0.24,0.36,8.4,0.042,42,123,0.99473,3.34,0.52,10.9,0
id_005093,test,NA,6.3,0.22,0.28,2.4,0.042,38,102,0.98998,3.14,0.37,11.6,0
id_005094,test,NA,6,0.24,0.28,3.95,0.038,61,134,0.99146,3.3,0.54,11.3,0
id_005095,train,6,7.7,0.43,1,19.95,0.032,42,164,0.99742,3.29,0.5,12,0
id_005096,train,6,6.4,0.3,0.36,2,0.052,18,141,0.99273,3.38,0.53,10.5,0
id_005097,train,7,6.1,0.33,0.3,3,0.036,30,124,0.98922,3.31,0.4,13.1,0
id_005098,train,7,6,0.28,0.27,15.5,0.036,31,134,0.99408,3.19,0.44,13,0
id_005099,test,NA,6.7,0.24,0.36,8.4,0.042,42,123,0.99473,3.34,0.52,10.9,0
id_005100,test,NA,6.7,0.29,0.45,14.3,0.054,30,181,0.99869,3.14,0.57,9.1,0
id_005101,train,7,6.9,0.33,0.31,4.2,0.04,21,93,0.9896,3.18,0.48,13.4,0
id_005102,train,7,6.5,0.16,0.34,1.4,0.029,29,133,0.99108,3.33,0.64,11.5,0
id_005103,test,NA,6,0.2,0.32,3,0.031,26,118,0.99134,3.38,0.68,11.2,0
id_005104,train,6,7.5,0.33,0.28,4.9,0.042,21,155,0.99385,3.36,0.57,10.9,0
id_005105,train,7,7.1,0.36,0.28,2.4,0.036,35,115,0.98936,3.19,0.44,13.5,0
id_005106,test,NA,6.7,0.29,0.45,14.3,0.054,30,181,0.99869,3.14,0.57,9.1,0
id_005107,train,6,6.4,0.26,0.25,10.7,0.046,66,179,0.99606,3.17,0.55,9.9,0
id_005108,train,6,7,0.22,0.24,11,0.041,75,167,0.99508,2.98,0.56,10.5,0
id_005109,test,NA,6.5,0.19,0.28,1.4,0.046,22,90,0.99038,3.18,0.51,11.7,0
id_005110,train,6,6.3,0.21,0.31,1.2,0.043,30,117,0.99158,3.49,0.68,11,0
id_005111,train,6,7.9,0.35,0.28,12.9,0.032,13,63,0.9932,2.99,0.43,13,0
id_005112,test,NA,7.7,0.38,0.23,10.8,0.03,28,95,0.99164,2.93,0.41,13.6,0
id_005113,train,7,6.8,0.19,0.33,1.3,0.031,22,87,0.98987,3.08,0.62,12.3,0
id_005114,train,7,7.2,0.33,0.34,2,0.044,61,171,0.98947,3.25,0.53,13.3,0
id_005115,test,NA,6.6,0.29,0.29,1.8,0.036,38,102,0.98819,3.08,0.42,13.7,0
id_005116,test,NA,7.5,0.2,0.41,1.2,0.05,26,131,0.99133,3.19,0.52,11.1,0
id_005117,test,NA,6.9,0.33,0.62,7.5,0.038,46,132,0.99143,3.23,0.43,13.4,0
id_005118,train,5,6,0.23,0.15,9.7,0.048,101,207,0.99571,3.05,0.3,9.1,0
id_005119,train,7,5.9,0.23,0.24,3.8,0.038,61,152,0.99139,3.31,0.5,11.3,0
id_005120,train,5,6.6,0.32,0.41,7.2,0.048,55,178,0.99537,3.2,0.46,9.4,0
id_005121,train,5,6,0.23,0.15,9.7,0.048,101,207,0.99571,3.05,0.3,9.1,0
id_005122,train,6,5.3,0.36,0.27,6.3,0.028,40,132,0.99186,3.37,0.4,11.6,0
id_005123,train,6,5.3,0.36,0.27,6.3,0.028,40,132,0.99186,3.37,0.4,11.6,0
id_005124,train,6,8.9,0.27,0.28,0.8,0.024,29,128,0.98984,3.01,0.35,12.4,0
id_005125,train,6,7.6,0.23,0.29,8.6,0.053,65,146,0.9963,3.11,0.32,9.8,0
